zip_5,domaincat_desc,group_desc,week_ending,sector_desc,class_desc,asd_code,watershed_desc,commodity_desc,county_code,state_name,domain_desc,Value,location_desc,freq_desc,short_desc,reference_period_desc,util_practice_desc,county_ansi,county_name,watershed_code,statisticcat_desc,source_desc,year,country_name,agg_level_desc,unit_desc,congr_district_code,prodn_practice_desc,CV (%),state_fips_code,end_code,begin_code,country_code,region_desc,state_ansi,asd_desc,load_time,state_alpha
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"6,120,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2024-01-09 15:00:00.000,PA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"6,510,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2024-01-09 15:00:00.000,PA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"7,410,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2024-01-09 15:00:00.000,PA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"6,800,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2024-01-09 15:00:00.000,PA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"6,840,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2024-01-09 15:00:00.000,PA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"9,030,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2019-02-06 15:00:06.000,PA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"7,700,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2019-02-06 15:00:06.000,PA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,PENNSYLVANIA,TOTAL,"7,800,000",PENNSYLVANIA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,42,00,00,9000,,42,,2019-02-06 15:00:06.000,PA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"12,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2026-01-12 12:00:00.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"18,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2025-09-30 12:00:00.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"21,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2024-09-30 12:00:00.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"16,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2024-01-09 15:00:00.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"42,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2024-01-09 15:00:00.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"26,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2024-01-09 15:00:00.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"40,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2024-01-09 15:00:00.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"42,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2024-01-09 15:00:00.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"36,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2019-02-06 15:00:06.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"37,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2019-02-06 15:00:06.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,RHODE ISLAND,TOTAL,"34,000",RHODE ISLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,44,00,00,9000,,44,,2019-02-06 15:00:06.000,RI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"114,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2026-01-12 12:00:00.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"126,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2025-09-30 12:00:00.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"152,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2024-09-30 12:00:00.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"112,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2024-01-09 15:00:00.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"228,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2024-01-09 15:00:00.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"135,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2024-01-09 15:00:00.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"182,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2024-01-09 15:00:00.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"266,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2024-01-09 15:00:00.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"288,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2019-02-06 15:00:06.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"182,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2019-02-06 15:00:06.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH CAROLINA,TOTAL,"182,000",SOUTH CAROLINA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,45,00,00,9000,,45,,2019-02-06 15:00:06.000,SC
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"6,630,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2026-01-12 12:00:00.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"6,150,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2025-09-30 12:00:00.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"8,840,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2024-09-30 12:00:00.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"6,600,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2024-01-09 15:00:00.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"6,000,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2024-01-09 15:00:00.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"6,480,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2024-01-09 15:00:00.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"5,950,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2024-01-09 15:00:00.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"5,940,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2024-01-09 15:00:00.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"6,375,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2019-02-06 15:00:06.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"7,350,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2019-02-06 15:00:06.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,SOUTH DAKOTA,TOTAL,"5,280,000",SOUTH DAKOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,46,00,00,9000,,46,,2019-02-06 15:00:06.000,SD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"665,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2026-01-12 12:00:00.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"425,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2025-09-30 12:00:00.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"600,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2024-09-30 12:00:00.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"480,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2024-01-09 15:00:00.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"665,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2024-01-09 15:00:00.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"630,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2024-01-09 15:00:00.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"800,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2024-01-09 15:00:00.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"722,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2024-01-09 15:00:00.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"660,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2019-02-06 15:00:06.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"760,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2019-02-06 15:00:06.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TENNESSEE,TOTAL,"720,000",TENNESSEE,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,47,00,00,9000,,47,,2019-02-06 15:00:06.000,TN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"5,830,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2026-01-12 12:00:00.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"2,880,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2025-09-30 12:00:00.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"5,040,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2024-09-30 12:00:00.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"3,900,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2024-01-09 15:00:00.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"5,250,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2024-01-09 15:00:00.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"4,860,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2024-01-09 15:00:00.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"5,600,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2024-01-09 15:00:00.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"4,320,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2024-01-09 15:00:00.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"3,300,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2019-02-06 15:00:06.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"4,250,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2019-02-06 15:00:06.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,TEXAS,TOTAL,"5,250,000",TEXAS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,48,00,00,9000,,48,,2019-02-06 15:00:06.000,TX
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,224,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2026-01-12 12:00:00.000,UT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,UTAH,TOTAL,"1,150,000",UTAH,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,49,00,00,9000,,49,,2025-09-30 12:00:00.000,UT
