state_ansi,prodn_practice_desc,class_desc,reference_period_desc,commodity_desc,end_code,short_desc,CV (%),country_code,state_fips_code,begin_code,county_name,unit_desc,Value,state_name,domaincat_desc,county_ansi,util_practice_desc,asd_code,county_code,location_desc,domain_desc,asd_desc,watershed_code,load_time,watershed_desc,region_desc,sector_desc,agg_level_desc,week_ending,congr_district_code,country_name,year,state_alpha,freq_desc,source_desc,statisticcat_desc,zip_5,group_desc
56,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, OFF FARM - STOCKS, MEASURED IN BU",,9000,56,09,,BU,                 (D),WYOMING,NOT SPECIFIED,,OFF FARM,,,WYOMING,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,WY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
56,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, OFF FARM - STOCKS, MEASURED IN BU",,9000,56,09,,BU,                 (D),WYOMING,NOT SPECIFIED,,OFF FARM,,,WYOMING,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,WY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
56,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, OFF FARM - STOCKS, MEASURED IN BU",,9000,56,09,,BU,                 (D),WYOMING,NOT SPECIFIED,,OFF FARM,,,WYOMING,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2018,WY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
56,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, OFF FARM - STOCKS, MEASURED IN BU",,9000,56,09,,BU,                 (D),WYOMING,NOT SPECIFIED,,OFF FARM,,,WYOMING,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,WY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
56,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, OFF FARM - STOCKS, MEASURED IN BU",,9000,56,09,,BU,                 (D),WYOMING,NOT SPECIFIED,,OFF FARM,,,WYOMING,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,WY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
56,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, OFF FARM - STOCKS, MEASURED IN BU",,9000,56,09,,BU,                 (D),WYOMING,NOT SPECIFIED,,OFF FARM,,,WYOMING,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,WY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"9,500,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"10,000,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"12,500,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2024-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"12,000,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"10,500,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"9,900,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"15,000,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"17,500,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2018,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"14,500,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"11,000,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,98,09,,BU,"11,500,000",OTHER STATES,NOT SPECIFIED,,ON FARM,,,OTHER STATES,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,OT,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
01,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,01,09,,BU,                 (D),ALABAMA,NOT SPECIFIED,,ON FARM,,,ALABAMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2018,AL,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
01,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,01,09,,BU,                 (D),ALABAMA,NOT SPECIFIED,,ON FARM,,,ALABAMA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,AL,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
01,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,01,09,,BU,                 (D),ALABAMA,NOT SPECIFIED,,ON FARM,,,ALABAMA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,AL,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
01,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,01,09,,BU,                 (D),ALABAMA,NOT SPECIFIED,,ON FARM,,,ALABAMA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,AL,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
05,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,05,09,,BU,                 (D),ARKANSAS,NOT SPECIFIED,,ON FARM,,,ARKANSAS,TOTAL,,00000000,2024-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,AR,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
05,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,05,09,,BU,                 (D),ARKANSAS,NOT SPECIFIED,,ON FARM,,,ARKANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,AR,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
05,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,05,09,,BU,                 (D),ARKANSAS,NOT SPECIFIED,,ON FARM,,,ARKANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,AR,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
05,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,05,09,,BU,                 (D),ARKANSAS,NOT SPECIFIED,,ON FARM,,,ARKANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,AR,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
05,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,05,09,,BU,                 (D),ARKANSAS,NOT SPECIFIED,,ON FARM,,,ARKANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,AR,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
05,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,05,09,,BU,                 (D),ARKANSAS,NOT SPECIFIED,,ON FARM,,,ARKANSAS,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2018,AR,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
05,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,05,09,,BU,                 (D),ARKANSAS,NOT SPECIFIED,,ON FARM,,,ARKANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,AR,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
05,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,05,09,,BU,                 (D),ARKANSAS,NOT SPECIFIED,,ON FARM,,,ARKANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,AR,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
05,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,05,09,,BU,                 (D),ARKANSAS,NOT SPECIFIED,,ON FARM,,,ARKANSAS,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,AR,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
06,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,06,09,,BU,                 (D),CALIFORNIA,NOT SPECIFIED,,ON FARM,,,CALIFORNIA,TOTAL,,00000000,2024-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,CA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
06,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,06,09,,BU,                 (D),CALIFORNIA,NOT SPECIFIED,,ON FARM,,,CALIFORNIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,CA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
06,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,06,09,,BU,                 (D),CALIFORNIA,NOT SPECIFIED,,ON FARM,,,CALIFORNIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,CA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
06,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,06,09,,BU,                 (D),CALIFORNIA,NOT SPECIFIED,,ON FARM,,,CALIFORNIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,CA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
06,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,06,09,,BU,                 (D),CALIFORNIA,NOT SPECIFIED,,ON FARM,,,CALIFORNIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,CA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
06,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,06,09,,BU,                 (D),CALIFORNIA,NOT SPECIFIED,,ON FARM,,,CALIFORNIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2018,CA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
06,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,06,09,,BU,                 (D),CALIFORNIA,NOT SPECIFIED,,ON FARM,,,CALIFORNIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,CA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
06,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,06,09,,BU,                 (D),CALIFORNIA,NOT SPECIFIED,,ON FARM,,,CALIFORNIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,CA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
06,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,06,09,,BU,                 (D),CALIFORNIA,NOT SPECIFIED,,ON FARM,,,CALIFORNIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,CA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
08,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,08,09,,BU,                 (D),COLORADO,NOT SPECIFIED,,ON FARM,,,COLORADO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2018,CO,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
08,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,08,09,,BU,                 (D),COLORADO,NOT SPECIFIED,,ON FARM,,,COLORADO,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,CO,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
08,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,08,09,,BU,                 (D),COLORADO,NOT SPECIFIED,,ON FARM,,,COLORADO,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,CO,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
08,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,08,09,,BU,                 (D),COLORADO,NOT SPECIFIED,,ON FARM,,,COLORADO,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,CO,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2024-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2018,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
13,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,13,09,,BU,                 (D),GEORGIA,NOT SPECIFIED,,ON FARM,,,GEORGIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,GA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2024-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2018,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
16,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,16,09,,BU,                 (D),IDAHO,NOT SPECIFIED,,ON FARM,,,IDAHO,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,ID,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
17,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,OATS,09,"OATS, ON FARM - STOCKS, MEASURED IN BU",,9000,17,09,,BU,                 (D),ILLINOIS,NOT SPECIFIED,,ON FARM,,,ILLINOIS,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,IL,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
